,full_name,age,league,position,Current Club,Shooting,shot/goal conversion,Vision,Crossing,Dribbling,Possession,Interceptions,Tackling,Aerials won,pace,Defense,height_cm,weight_kg,preferred_foot,player_face_url,player_positions,club_name
159,Fraser Forster,35,Premier League,Goalkeeper,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0,44.83877081559385,0.0,1.797752808988764,2.313218634827358,0.0,11.816164381186983,201.0,93.0,Right,https://cdn.sofifa.net/players/172/203/23_120.png,GK,Tottenham Hotspur
160,Jaume Costa,35,La Liga,Defender,RCD Mallorca,0.0,0.0,20.2020202020202,18.67612293144208,5.311077389984826,59.50267200333573,26.760563380281695,37.977528089887635,8.075864904180634,63.63636363636364,43.83703749734046,171.0,62.0,Left,https://cdn.sofifa.net/players/193/171/22_120.png,"LB, RB",RCD Mallorca
163,Mohamed Youssouf,35,Ligue 1,Defender,Ajaccio,0.0,0.0,11.11111111111111,14.65721040189125,5.007587253414265,56.8503837934301,80.63380281690142,61.34831460674157,12.78542432422284,54.54545454545455,73.54466812326476,169.0,65.0,Right,https://cdn.sofifa.net/players/183/829/23_120.png,RB,Ajaccio
164,Claudemir Domingues de Souza,35,Liga NOS,Midfielder,FC Vizela,0.0,0.0,7.878787878787879,1.6548463356973995,3.0349013657056148,81.64528494308695,39.43661971830987,35.50561797752809,8.711716457220257,33.33333333333333,52.75395822115813,185.0,79.0,Right,https://cdn.sofifa.net/players/186/935/22_120.png,"CDM, CM",FC Vizela
167,Óscar Guido Trejo,35,La Liga,Midfielder,Rayo Vallecano,19.125973063594277,16.901408450704224,36.16161616161616,4.964539007092197,32.16995447647952,75.16610817599795,14.788732394366198,46.741573033707866,3.8913359205733196,56.06060606060606,48.569263106026966,180.0,79.0,Right,https://cdn.sofifa.net/players/173/030/23_120.png,CAM,Rayo Vallecano
168,Damián Suárez,35,La Liga,Defender,Getafe CF,21.69122297038023,27.77777777777778,24.24242424242424,20.567375886524818,9.104704097116844,43.38132433536023,24.295774647887324,49.662921348314605,5.019849836252014,63.63636363636364,44.762963022578134,173.0,68.0,Right,https://cdn.sofifa.net/players/203/843/22_120.png,RB,Getafe CF
172,Angelo Ogbonna,35,Premier League,Defender,West Ham United,0.0,0.0,4.646464646464646,0.0,0.0,68.47168446720363,45.422535211267615,17.078651685393258,19.312381143028727,25.75757575757575,41.715542165414334,191.0,86.0,Left,https://cdn.sofifa.net/players/183/855/23_120.png,CB,West Ham United
175,Juan Cuadrado,35,Serie A,Midfielder,Juventus,4.9290166515978,3.448275862068966,38.38383838383838,34.75177304964539,15.781487101669198,83.02514844032777,38.02816901408451,48.53932584269663,3.7021478486918187,87.87878787878788,59.41609406878507,179.0,72.0,Right,https://cdn.sofifa.net/players/193/082/23_120.png,"RB, RM, RW",Juventus
177,Daniel José Rodríguez Vázquez,35,La Liga,Midfielder,RCD Mallorca,21.25437082282123,19.11764705882353,23.23232323232323,6.146572104018912,18.057663125948405,73.72567516169568,29.929577464788736,38.20224719101123,4.315273817357608,81.81818181818181,48.77932926620805,178.0,71.0,Right,https://cdn.sofifa.net/players/198/451/22_120.png,"CAM, LM, ST",RCD Mallorca
179,Zainadine Abdula Chavango Júnior,34,Liga NOS,Defender,CS Marítimo,0.0,0.0,3.636363636363636,1.1820330969267139,3.4901365705614573,79.58048826779742,54.22535211267606,24.49438202247191,21.60190325138779,0.0,51.589021012386596,0.0,0.0,,,,
181,Etienne Capoue,34,La Liga,Midfielder,Villarreal,18.00503304826317,13.20754716981132,9.292929292929292,1.1820330969267139,20.18209408194234,85.86123258081506,29.22535211267606,20.674157303370787,8.959441751787942,33.33333333333333,42.67609418587847,190.0,80.0,Right,https://cdn.sofifa.net/players/178/213/23_120.png,"CM, CDM",Villarreal
182,Sergio Busquets,34,La Liga,Midfielder,FC Barcelona,0.0,0.0,19.39393939393939,3.546099290780141,6.373292867981791,86.687471776866,39.08450704225353,52.58426966292134,16.146226663622475,16.666666666666664,63.08953081365263,189.0,76.0,Right,https://cdn.sofifa.net/players/189/511/23_120.png,CDM,FC Barcelona
183,Nemanja Matić,34,Serie A,Midfielder,Roma,25.525264802917178,28.571428571428577,24.040404040404038,3.546099290780141,17.298937784522003,83.39855049608477,43.66197183098592,53.70786516853932,7.273268951871297,10.606060606060609,64.1809467893071,194.0,83.0,Left,https://cdn.sofifa.net/players/191/202/23_120.png,"CDM, CM",Roma
185,Willian,34,Premier League,Forward,Fulham,26.646711197418426,19.266055045871557,40.4040404040404,14.420803782505908,22.458270106221548,73.1453629681059,12.323943661971832,11.685393258426966,2.2932491785770983,62.121212121212125,28.755003067299672,175.0,77.0,Right,https://cdn.sofifa.net/players/180/403/23_120.png,"RM, RW, LM",Fulham
186,Robert Lewandowski,34,La Liga,Forward,FC Barcelona,61.99417555737778,20.67988668555241,24.24242424242424,5.200945626477541,13.96054628224583,66.00012042943854,2.1126760563380285,12.808988764044942,13.051307734309177,66.66666666666667,24.18091418624218,185.0,81.0,Right,https://cdn.sofifa.net/players/188/545/23_120.png,ST,FC Barcelona
187,Maya Yoshida,34,Bundesliga,Defender,Schalke 04,0.0,0.0,3.03030303030303,1.6548463356973995,3.3383915022761763,64.42239533675377,57.3943661971831,26.96629213483146,22.274582964856386,30.303030303030297,49.88516555528378,189.0,90.0,Right,https://cdn.sofifa.net/players/191/648/23_120.png,CB,Schalke 04
188,Lars Stindl,34,Bundesliga,Forward,Borussia M'gladbach,40.97547799579402,20.918367346938773,41.81818181818181,8.510638297872338,6.980273141122915,73.32115598924858,20.070422535211268,26.741573033707862,4.025584034805638,0.0,39.33884652485037,0.0,0.0,,,,
190,Pedro Miguel Amorim Pereira Silva,34,Liga NOS,Midfielder,Gil Vicente,8.92158775278916,6.481481481481481,20.2020202020202,5.200945626477541,16.388467374810322,71.69099569828774,25.35211267605634,28.988764044943817,2.7970591859366656,45.45454545454545,41.831323671812555,174.0,69.0,Right,https://cdn.sofifa.net/players/219/181/23_120.png,"CM, CDM",Gil Vicente
193,Manuel Riemann,34,Bundesliga,Goalkeeper,Bochum,0.0,0.0,1.212121212121212,0.7092198581560283,0.0,26.909540174078188,5.281690140845071,2.022471910112359,3.2120477056802104,0.0,8.898639536964215,0.0,0.0,,,,
196,Dimitrios Siovas,34,Eredivisie,Defender,Fortuna Sittard,9.113796627162436,8.771929824561404,8.484848484848484,2.1276595744680846,1.3657056145675266,69.46524130071077,71.47887323943662,21.123595505617974,24.61441356875819,53.03030303030303,52.93351520684921,191.0,83.0,Left,https://cdn.sofifa.net/players/209/669/23_120.png,CB,Fortuna Sittard
198,Ralf Fährmann,34,Bundesliga,Goalkeeper,Schalke 04,0.0,0.0,0.0,0.0,0.0,44.23819191045743,0.0,2.022471910112359,0.6842708144932779,0.0,11.745321887813237,197.0,98.0,Right,https://cdn.sofifa.net/players/179/783/23_120.png,GK,Schalke 04
200,Diego Costa,34,Premier League,Forward,Wolverhampton Wanderers,7.849281532502,4.861111111111112,13.737373737373737,0.0,6.373292867981791,61.04562793247612,2.8169014084507045,5.617977528089887,14.626288659793815,50.0,19.333180372591688,186.0,87.0,Right,https://cdn.sofifa.net/players/179/844/23_120.png,ST,Wolverhampton Wanderers
201,Séamus Coleman,34,Premier League,Defender,Everton,18.34896981623844,22.72727272727273,4.444444444444444,11.583924349881794,12.29135053110774,60.31754067221203,41.90140845070423,42.471910112359545,7.594419111816019,48.484848484848484,51.48592837351862,177.0,77.0,Right,https://cdn.sofifa.net/players/180/216/23_120.png,"RB, RWB",Everton
205,Jeroen Veldmate,34,Eredivisie,Defender,Emmen,27.720647660452027,28.888888888888893,5.454545454545454,2.1276595744680846,0.606980273141123,81.97837737315064,42.605633802816904,26.29213483146067,17.54277500425045,0.0,49.214086333672455,0.0,0.0,,,,
206,Dušan Tadić,34,Eredivisie,Midfielder,Ajax,45.070497118909785,35.10638297872341,96.56565656565657,84.16075650118202,10.16691957511381,65.66110913511687,9.507042253521128,18.42696629213483,2.835658790993348,54.54545454545455,29.34876583227219,181.0,76.0,Left,https://cdn.sofifa.net/players/199/434/23_120.png,"LW, CF, CAM",Ajax
207,Paulo Vítor Fagundes dos Anjos,34,Liga NOS,Goalkeeper,GD Chaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
208,Michiel Kramer,34,Eredivisie,Forward,RKC Waalwijk,56.63324834050747,31.578947368421055,16.363636363636363,2.1276595744680846,2.731411229135053,61.11835754898496,15.845070422535214,4.044943820224718,16.424543164009382,40.90909090909091,22.92481186437944,196.0,80.0,Right,https://cdn.sofifa.net/players/184/614/23_120.png,ST,RKC Waalwijk
211,Mats Hummels,34,Bundesliga,Defender,Borussia Dortmund,6.848754177572839,6.349206349206349,10.909090909090908,5.437352245862884,4.0971168437025804,85.05107652235671,54.22535211267606,60.898876404494374,24.328876186587735,30.303030303030297,72.23195252557905,191.0,94.0,Right,https://cdn.sofifa.net/players/178/603/23_120.png,CB,Borussia Dortmund
212,Yann Sommer,34,Bundesliga,Goalkeeper,FC Bayern München,0.0,0.0,0.0,0.0,0.606980273141123,75.96020003663011,1.4084507042253522,0.898876404494382,1.0759568669273611,0.0,20.164686630469053,0.0,0.0,,,,
213,Alexis Sanchez,34,Ligue 1,Forward,Olympique Marseille,50.54238776022071,29.374999999999996,37.17171717171717,6.382978723404255,18.66464339908953,61.36792361439288,5.985915492957748,20.89887640449438,9.107548164734474,63.63636363636364,28.41775247035076,169.0,62.0,Right,https://cdn.sofifa.net/players/184/941/23_120.png,ST,Olympique Marseille
215,Jordi Masip López,34,La Liga,Goalkeeper,Real Valladolid,0.0,0.0,0.0,0.0,0.0,42.79742770283963,1.4084507042253522,0.0,1.6795738173925912,0.0,10.784296373260585,180.0,69.0,Right,https://cdn.sofifa.net/players/199/575/23_120.png,GK,Real Valladolid
216,Sergio León,34,La Liga,Forward,Real Valladolid,43.88081302218916,25.30864197530864,16.363636363636363,1.6548463356973995,10.31866464339909,54.280917991701216,0.0,9.213483146067414,9.487322373920312,66.66666666666667,18.372051275732925,178.0,73.0,Right,https://cdn.sofifa.net/players/198/715/23_120.png,ST,Real Valladolid
217,Axel Witsel,34,La Liga,Midfielder,Atlético Madrid,0.0,0.0,3.2323232323232323,0.0,3.0349013657056148,94.2243997384127,33.802816901408455,31.460674157303366,13.0760966466272,10.606060606060609,52.19611180938438,186.0,81.0,Right,https://cdn.sofifa.net/players/177/413/23_120.png,"CDM, CM, CB",Atlético Madrid
219,Henrikh Mkhitaryan,34,Serie A,Midfielder,Inter,17.46359808246782,12.389380530973455,17.373737373737374,8.510638297872338,7.587253414264037,85.95271082573686,33.45070422535211,43.59550561797752,3.5155826523290092,77.27272727272727,56.06811319327666,177.0,75.0,Right,https://cdn.sofifa.net/players/192/883/23_120.png,"CAM, CM",Inter
221,Ricky van Wolfswinkel,34,Eredivisie,Forward,Twente,31.603803838566822,16.756756756756754,28.28282828282828,4.964539007092197,7.435508345978756,50.81643188221844,10.91549295774648,25.842696629213478,15.279696744251957,0.0,29.934185285103556,0.0,0.0,,,,
222,Ivan Perišić,34,Premier League,Midfielder,Tottenham Hotspur,5.348150720611217,4.081632653061225,42.222222222222214,48.46335697399526,10.16691957511381,54.67739662749952,31.338028169014088,41.12359550561798,9.981922118532271,72.72727272727273,45.75910287818144,186.0,80.0,Right,https://cdn.sofifa.net/players/181/458/23_120.png,"LWB, LM",Tottenham Hotspur
223,Christian Groß,34,Bundesliga,Midfielder,Werder Bremen,36.39713684860412,50.0,4.848484848484848,3.546099290780141,9.711684370257968,69.75647132109839,36.26760563380282,58.202247191011224,8.858824677225275,39.39393939393939,60.42085362877572,183.0,75.0,Right,https://cdn.sofifa.net/players/193/631/23_120.png,"CDM, CB",Werder Bremen
228,Maxime Gonalons,34,Ligue 1,Midfielder,Clermont,19.242122697583717,23.076923076923077,10.505050505050505,1.4184397163120566,14.719271623672231,88.03313663418575,36.61971830985916,72.80898876404494,5.778286877943236,19.696969696969703,73.07613316121258,187.0,76.0,Right,https://cdn.sofifa.net/players/193/116/23_120.png,"CDM, CM",Clermont
231,Theo Walcott,34,Premier League,Forward,Southampton,19.56135798581374,13.559322033898304,18.585858585858585,5.910165484633569,13.96054628224583,56.126967652829194,26.760563380281695,24.49438202247191,5.571919489445262,65.15151515151516,35.8034539596388,176.0,68.0,Right,https://cdn.sofifa.net/players/164/859/23_120.png,RM,Southampton
232,Clecildo Rafael Martins de Souza Ladislau,34,Liga NOS,Forward,Casa Pia,39.516891435627336,21.714285714285715,15.15151515151515,0.0,3.7936267071320184,41.89352298541982,0.0,11.235955056179774,16.611066870413016,60.60606060606061,16.223116904527853,177.0,73.0,Right,https://cdn.sofifa.net/players/200/984/23_120.png,ST,Casa Pia
233,Florent Ogier,34,Ligue 1,Defender,Clermont,0.0,0.0,5.454545454545454,0.0,4.0971168437025804,69.25657865141443,31.690140845070427,38.20224719101123,10.781812313894083,1.5151515151515156,48.27652668807751,183.0,73.0,Right,https://cdn.sofifa.net/players/200/968/23_120.png,CB,Clermont
234,Jordi Alba,34,La Liga,Defender,FC Barcelona,25.471507890841313,25.49019607843137,50.1010101010101,37.5886524822695,5.766312594840668,82.85382878368,26.760563380281695,35.73033707865169,3.9664511619779836,80.3030303030303,48.86702975085724,170.0,68.0,Left,https://cdn.sofifa.net/players/189/332/23_120.png,LB,FC Barcelona
235,Aridane Hernández Umpiérrez,34,La Liga,Defender,CA Osasuna,0.0,0.0,3.03030303030303,0.0,4.552352048558422,77.95591029124606,49.647887323943664,23.820224719101123,11.759830078226182,37.878787878787875,49.097646456660414,186.0,77.0,Right,https://cdn.sofifa.net/players/189/472/22_120.png,CB,CA Osasuna
236,Choupo-Moting,34,Bundesliga,Forward,FC Bayern München,82.57768099754557,43.78378378378379,27.67676767676768,1.8912529550827422,22.003034901365705,64.17709538513111,0.0,16.40449438202247,10.684916335176144,43.93939393939394,24.8314741286009,191.0,90.0,Right,https://cdn.sofifa.net/players/183/569/23_120.png,"ST, CAM",FC Bayern München
237,Simon Kjær,34,Serie A,Defender,AC Milan,0.0,0.0,0.0,0.0,0.0,82.8720198214306,28.169014084507047,30.1123595505618,13.207104215576196,54.54545454545455,46.548032869309424,190.0,86.0,Right,https://cdn.sofifa.net/players/179/645/22_120.png,CB,AC Milan
239,Vurnon Anita,34,Eredivisie,Midfielder,RKC Waalwijk,24.868474363543864,31.57894736842105,13.131313131313131,1.4184397163120566,5.462822458270106,76.44977324568305,33.098591549295776,26.29213483146067,2.027615467639287,25.75757575757575,44.27874928616245,168.0,66.0,Right,https://cdn.sofifa.net/players/183/940/23_120.png,"CDM, CM",RKC Waalwijk
240,Jens Toornstra,34,Eredivisie,Midfielder,Utrecht,5.803179861176041,5.769230769230769,41.414141414141405,37.825059101654844,9.408194233687405,66.24222053291763,41.54929577464789,33.483146067415724,1.895269182294918,0.0,48.14287912399928,0.0,0.0,,,,
241,Benjamin Leroy,34,Ligue 1,Goalkeeper,Ajaccio,0.0,0.0,0.0,0.0,0.0,26.565647369483443,1.0563380281690142,0.0,0.7524778731726721,0.0,6.285514388979273,184.0,75.0,Right,https://cdn.sofifa.net/players/197/641/23_120.png,GK,Ajaccio
242,Aderllan Leandro de Jesus Santos,34,Liga NOS,Defender,Rio Ave FC,5.087327082248076,4.6875,2.6262626262626263,0.0,1.5174506828528074,84.63103927052876,60.56338028169015,40.89887640449438,22.37449256738997,45.45454545454545,63.70379123450813,192.0,84.0,Right,https://cdn.sofifa.net/players/213/374/21_120.png,CB,Rio Ave FC
243,Óscar de Marcos,34,La Liga,Defender,Athletic Club Bilbao,21.83828210916247,30.0,24.444444444444443,27.895981087470442,4.855842185128984,67.0302679650541,33.802816901408455,49.43820224719101,6.217338431368252,0.0,54.212479401012956,0.0,0.0,,,,
244,Luis Hernández,34,La Liga,Defender,Cádiz,0.0,0.0,7.474747474747474,2.6004728132387704,0.9104704097116844,68.37065586879771,31.338028169014088,20.44943820224719,8.91507118311242,50.0,38.56200119550567,183.0,75.0,Right,https://cdn.sofifa.net/players/205/590/23_120.png,CB,Cádiz
245,Daniel Parejo,34,La Liga,Midfielder,Villarreal,13.697508355145677,12.698412698412698,27.07070707070707,21.276595744680847,9.104704097116844,90.26274292692304,27.816901408450708,44.26966292134831,3.2018631301464113,28.787878787878782,55.687118560891534,182.0,74.0,Right,https://cdn.sofifa.net/players/189/513/23_120.png,"CM, CDM",Villarreal
247,Marko Arnautović,34,Serie A,Forward,Bologna,60.69780453737617,33.72093023255814,26.464646464646464,1.4184397163120566,8.04248861911988,55.0036406357749,4.225352112676057,11.910112359550562,4.558843218637033,71.21212121212122,21.31699655665248,192.0,83.0,Right,https://cdn.sofifa.net/players/184/200/23_120.png,ST,Bologna
248,Jasper Cillessen,34,Eredivisie,Goalkeeper,NEC,0.0,0.0,0.0,0.0,0.0,33.77199209466126,1.0563380281690142,0.0,1.218857388316151,0.0,8.23132300093565,185.0,83.0,Right,https://cdn.sofifa.net/players/199/987/23_120.png,GK,NEC
250,Felipe,34,Premier League,Defender,Nottingham Forest,0.0,0.0,6.8686868686868685,0.0,14.41578148710167,57.443272619620444,88.38028169014085,59.32584269662921,21.274601686972822,0.0,75.38166172206724,0.0,0.0,,,,
251,Robert Mühren,34,Eredivisie,Forward,Volendam,25.098542740972384,11.926605504587155,23.030303030303028,1.1820330969267139,3.9453717754172994,40.917461951192536,18.30985915492958,12.808988764044942,11.039994235930568,0.0,22.832548888293825,0.0,0.0,,,,
252,Marco Reus,34,Bundesliga,Forward,Borussia Dortmund,43.22421775346312,25.31645569620253,27.878787878787875,6.619385342789598,8.34597875569044,70.91697512522981,21.83098591549296,41.79775280898876,5.716269735285813,56.06060606060606,47.221131785522076,180.0,71.0,Right,https://cdn.sofifa.net/players/188/350/23_120.png,"CAM, CF, RM",Borussia Dortmund
253,Bas Dost,34,Eredivisie,Forward,Utrecht,58.09015322311584,28.780487804878053,25.858585858585858,0.0,2.883156297420334,39.88051318656588,6.690140845070424,15.730337078651683,49.96518653280327,0.0,20.847044903193332,0.0,0.0,,,,
254,Roque Mesa,34,La Liga,Midfielder,Real Valladolid,14.558854739441648,11.0,18.989898989898986,5.200945626477541,11.684370257966616,75.86823016122514,21.478873239436624,33.483146067415724,4.7553450815093194,54.54545454545455,44.05016718033532,172.0,76.0,Right,https://cdn.sofifa.net/players/204/277/23_120.png,"CM, CDM",Real Valladolid
255,Andreas Samaris,33,Liga NOS,Midfielder,Rio Ave FC,0.0,0.0,13.939393939393938,5.910165484633569,7.587253414264037,77.8929580816797,22.1830985915493,49.43820224719101,6.931499280240793,0.0,53.24972135601202,0.0,0.0,,,,
261,Joãozinho,33,Liga NOS,Defender,GD Estoril Praia,13.01473378222814,16.666666666666664,14.545454545454543,14.420803782505908,5.462822458270106,71.60982375078197,20.070422535211268,26.516853932584265,4.3538719731479265,0.0,38.7660861196522,0.0,0.0,,,,
262,Dejan Lovren,33,Ligue 1,Defender,Olympique Lyonnais,14.701939306905448,16.216216216216218,2.424242424242424,0.0,0.9104704097116844,85.54691106388424,52.11267605633803,34.60674157303371,22.569703978450647,33.33333333333333,57.81419818248371,188.0,84.0,Right,https://cdn.sofifa.net/players/195/086/23_120.png,CB,Olympique Lyonnais
